Marca temporal,Dirección de correo electrónico,Sede,Ubicación,Sub-Ubicación,Nombre del articulo,Foto actual del articulo,Tipo de elemento,Serie,estado,Disponible para su uso,Descripción,Cantidad,Valor unitario,Observaciones,Fecha,Nombre de quien realiza el proceso,Nombre de testigos,Observaciones,Aulas de clases,Articulo del aula de clases,Aulas de tecnología,Articulo del aula de tecnología,Aulas de informática,Articulo del aula de informática,Aulas de música,Articulo del aula de música,Aulas múltiples,Articulo del Aula múltiple,Bibliotecas,Articulo de la Biblioteca,Laboratorios de Física,Articulo del Laboratorio de Física,Laboratorios de Química,Articulo del Laboratorio de Química,Oficinas,Articulo de la Oficina,Codigo contable,Vida util [años],Valor total,Imagen,Edit Url,Etiqueta,Cards,Color,timestampTemp
1/3/2019 8:12:40,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1WAkfb6BoYAa6cdbP5Dyy8iTf_O8hbMeW,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,29,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1WAkfb6BoYAa6cdbP5Dyy8iTf_O8hbMeW,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueaTBQ9rUG3nq_v3MTVT9__DsEXCal7uN93PPewrDRpPJuZOjsScqNEmPVgjkEOtiw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1CrD4UVO6--g2Yarjeq2vSIzYigj6sfz2/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:12:51,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1zrRJkAAhBJQa0-mCrVKBPgYmnDTC7qKE,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,30,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1zrRJkAAhBJQa0-mCrVKBPgYmnDTC7qKE,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue7RzhGUE_qT1F_xNfVb37p4PGOv12LCsEkVoEogNNM8mPxmSyzotoamgw4vJsnXkg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1SDOjF5faDASgGiqyPRkgZ8REY5jNGjRt/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:13:59,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1SCOfpzYaRj8vwVjvbok38JLpVu7OAbUg,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,31,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1SCOfpzYaRj8vwVjvbok38JLpVu7OAbUg,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuen1ahbvM9d5SGnJ31xez_l737lX_HbAqbjBQNVONY5_Qvor5qob2G1Kj0W3PaW0EE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1b9CHkHiZSMVXnZSNGRcQnSwT8qQq5DSe/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:14:15,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1wQ2iewir7JKrWwYPLLQ5tq_hR1lJsEqO,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,32,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1wQ2iewir7JKrWwYPLLQ5tq_hR1lJsEqO,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufj6Mj8VMsnkVLLqCdh5cENe0eTkFVcZmLCTHZHiZkUAhWV4tlBY_nMhdHOfLpQx6I,https://drive.google.com/a/denzilescolar.edu.co/file/d/1DqhR4XadAiKyTgrHSFSB-Rw31btWzOJk/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:15:25,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1X4_O2WUMtKTYLHoHto-0SLKfEbQ_PtSR,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,33,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1X4_O2WUMtKTYLHoHto-0SLKfEbQ_PtSR,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudX-cg12Bvi9sm8XfjVPEZyV_TyKa0TQ_HUQFhKnHQgBQjluq9Kf19QHphUD2yQv_U,https://drive.google.com/a/denzilescolar.edu.co/file/d/1wmNUS8yuQmMhsd6lde0xa7aWFi6hOEBE/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:15:27,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1bKnzcXwHa4JUri5eMjscDtzTY72mQltn,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,34,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1bKnzcXwHa4JUri5eMjscDtzTY72mQltn,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuecBdL6-bWf75rHpTEo0f_KIbnYzSUz3f10qGGKnKtpVyhm-KiqLyLdHz9jz5X955w,https://drive.google.com/a/denzilescolar.edu.co/file/d/1beintujjfCxl35t4XLujlzZ-o1GzjI7h/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:16:50,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1dXQH5r9oHec9hgiCr9OZgRvrbRMJgxUF,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,35,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1dXQH5r9oHec9hgiCr9OZgRvrbRMJgxUF,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucKSsgRvo7nYDMA3KXo6ng-dTmaspig4LXjR-x67dfHWS3JvbKmUZav9nrrty1qfqU,https://drive.google.com/a/denzilescolar.edu.co/file/d/19tvK3XPf44Ai8HHik6b0paxSPXkPlVC-/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:18:01,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1tmv79-aqLO24h4qdzWV7_iX4x5BOEvSy,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,36,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1tmv79-aqLO24h4qdzWV7_iX4x5BOEvSy,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudVUD8qbElN-L2hgxlS0zR_D0LuHZoax6oGcPpC5g-i5wpG_etOjQ3K2O2M1-IxWMU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vyom1AaI5AVtlQLnVVVH_mwuNxG6ogkZ/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:18:11,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1VsVnO1HXUdHHxfMpZP4OD7UWYJ4dMQ0w,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,37,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1VsVnO1HXUdHHxfMpZP4OD7UWYJ4dMQ0w,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucq0G70DU5mbrRUZuAzVwPehd4RewnUkUo4cm9HaKdiTLX1zLq8msMde6aH-u1IeNU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1JGU5mvlcu2zJldm_cizblpIh9Az--3Hk/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:18:58,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1TFRtuoT-SlXZ9AOijINPJPYTA-sVQp8v,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,38,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1TFRtuoT-SlXZ9AOijINPJPYTA-sVQp8v,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf-JQgStXtui6VNaL6KzVs88gxkmcSnyJDllwGipShE3V9EM-Svqn8vZ_5bnATBMl0,https://drive.google.com/a/denzilescolar.edu.co/file/d/14FXfYh320FPyi19mZvBBDaBaIaVC7bWw/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:19:24,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=113RGWOdj3v_Dc_IkuTF8zGqL_zJecGNT,Materiales para prestación de servicios.,,Regular,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,39,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=113RGWOdj3v_Dc_IkuTF8zGqL_zJecGNT,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf_0NUSp0BwsCXLaSMV-UkviQwzOsuplbjaEDYItv7YCPBACWK60wXzxQWWFmJ2maQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1P2Y7kNPNDGoyUOZI-jShz-tdiYfDCFbe/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:19:52,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=12PawWIZ3J9ozQD7DrwTmeibZwRabOaiP,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,40,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=12PawWIZ3J9ozQD7DrwTmeibZwRabOaiP,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueb80UJ1O8RMceGtDYfOpM8JtxIwGrwnt-jGQPm3XwEJc4aWHW7riCwUlHLeTgqRNw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1ilGec9WW9ywcdZWIwyCp4I8dL7ti0P4l/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:20:50,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1ed_O8ZOIYZ_lfJPNzYQJNCZZuPgZGAi-,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,41,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ed_O8ZOIYZ_lfJPNzYQJNCZZuPgZGAi-,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucQuRufIA6df7cHyLwNgMCFFBY6Zxf-0BD_7_GhdBvBmi35WXZNC90bGACmCU0htOE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1ZmQYsfgxEUqbq5-hlCdbYO2xUiOobTlw/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:21:22,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1Ew3ueHzqsrHLeQ4GnnHssslJT6DJuJmd,Materiales para prestación de servicios.,,Regular,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,42,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Ew3ueHzqsrHLeQ4GnnHssslJT6DJuJmd,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue09LSaA7gobpj_ZhR0w2fUCU3AtX-j9A7qedFQxOJ6jKcNO9HuZsaAJCvIiVg4L8Q,https://drive.google.com/a/denzilescolar.edu.co/file/d/1obhhb4hqUPqI3zP1vkyQrq0z1c56JUHu/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:21:44,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=13Xg-U5g7BGGn6-DLH3hOb5HArH66xDI4,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,43,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=13Xg-U5g7BGGn6-DLH3hOb5HArH66xDI4,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucyyTqZ2yW1lXAoYWYurq8YlVQ4G_fvvy-0FuK_xVFHCtNicnVJNZyJnya6hWWko08,https://drive.google.com/a/denzilescolar.edu.co/file/d/1gyOZTgAD__tEreSg2NcVasp3oUM-uP3c/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:22:34,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1YCQ6g2fA3RKjGbKYeEUBa6R27-0cRbrv,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,44,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1YCQ6g2fA3RKjGbKYeEUBa6R27-0cRbrv,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuet-gY63i8CrwhxjQlZqedR1Gb9y3jxY8kd071Y3e4h7Khqk9PfiPaSdjzgbwTfXts,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_VWXt0ojm-eN0UGziLvr4jmzqZQLlYTx/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:23:25,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1KYyXRRkCm5CaWEoLmv5UzpZJsr8yg5He,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,45,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1KYyXRRkCm5CaWEoLmv5UzpZJsr8yg5He,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueQLme3okM1wrDXd2OR3nM5Sxesq_QMBT91O19r6L_oJ6OLtjoW8n_GEBNHI-aJsjE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1y4OFF6CBT1yoHJtWcC-TXCMRHDGRKRoQ/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:24:41,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico","https://drive.google.com/open?id=1B8G1eu8fwdN1YfFCF56b10jChBIbN3ul, https://drive.google.com/open?id=1g-UMuztvXa8m0paYpC4XJF7hfdxL0Lch",Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,46, https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1g-UMuztvXa8m0paYpC4XJF7hfdxL0Lch,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuemsCuk6aAR6OyKDlicl_DyGyuZb_XbaRNEer6aLWJPtVDS35U-wTn2BlpdmUNNE0c,https://drive.google.com/a/denzilescolar.edu.co/file/d/1VKM4pTHbsCkYhlvFzGR_oQdeK_UPnxGR/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:25:40,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1Q59_tV0LBUi1_gIksZ_EHq-fG23muZyT,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,47,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Q59_tV0LBUi1_gIksZ_EHq-fG23muZyT,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudtH07Zd-65fsKzuPQZoiJGQtHLtLOkh2megzVkjxG1-DN9XdK8ggGCWE-RGdWkpFU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vH6CDsLVliHPIGWTM71oum3E9ErfaqbT/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:26:31,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1ZGnlnXfUt8Z1g_JMK7eP6dpo1HUjaljJ,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,48,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ZGnlnXfUt8Z1g_JMK7eP6dpo1HUjaljJ,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuc9i3xq-H9Jg2yTevBT4iArWpBpbgs2FA_nxROiteUo7C6wwP9ZxAACZIMcVmCOj8g,https://drive.google.com/a/denzilescolar.edu.co/file/d/1ZB82htIXzzszNNhWzK3LpCxB1uwF9E_P/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:27:18,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1DEh1r4cSJrEgrcOr5YxswXcbVxPC_cG7,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,49,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1DEh1r4cSJrEgrcOr5YxswXcbVxPC_cG7,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudjhQios_Nx9lXMZoj2QsMj4iO3HbYmzX5bXT5Jlw6rsUyJ2UzUL9V0D16a406yhHE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vuT5kahil11yv2Ha_q6IiEvSINoX82m2/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:27:36,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1g4k3cgm8YU4-OkMhNglPJ2Uyf9yCHpSz,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,50,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1g4k3cgm8YU4-OkMhNglPJ2Uyf9yCHpSz,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnud_c0Z4YNz1OF4hD5et5k2JxqkfnlKbL3UMXhEjVaqIbV9eTyVwTeIQ9VraE_9CYpo,https://drive.google.com/a/denzilescolar.edu.co/file/d/1mh1Ar1e5B0HS5U-qVUhfKHv_IcybPcq7/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:28:31,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1Q_-Wd_arQ_thxkAKKqhrnsuuMb6-XJak,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,51,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1Q_-Wd_arQ_thxkAKKqhrnsuuMb6-XJak,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnud7jATKFJYL2TRPQ9GYAkEdpvjL1O0t-HKhc5ZUdO5iJLI6jSUBAWsrQ8I7Ru5SI0I,https://drive.google.com/a/denzilescolar.edu.co/file/d/1p4FXdXIcPIRcnZvQD9g66cJfs-gGveZK/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:28:41,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1tEJw0nWMfJzN72LNXRh_d5M0lsVqctIE,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,52,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1tEJw0nWMfJzN72LNXRh_d5M0lsVqctIE,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufBm9OUSXbqVZ62ZL-_ncw_02n3VW7DI69mJyjvAfOur5kBvEDKQYOPLVgZr80BvCw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1r76ZhawO6X3qAqv1cuC42b5MwwTfarNf/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 8:29:49,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 001,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1AXErAxyGmVsJD4QcaFbEGy6qAbFACxIm,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 002,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,53,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1AXErAxyGmVsJD4QcaFbEGy6qAbFACxIm,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueOLz4YmaaatIviwpM5M_S4S3ur4GGqkz-TEeZf7PouXA-TGMCGCrMjAu_a8Of_1-E,https://drive.google.com/a/denzilescolar.edu.co/file/d/1okIV0fHNbi8ZPBKejh3_1LiDTFCHQDL6/view?usp=drivesdk,,#ffffff,1/3/2019
